country_iso3,country,indicator,indicator_name,year,value
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,76.930826218652
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,81.8491820941317
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,79.2126289035269
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,81.9613754162421
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,71.7926462737852
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,66.0797516222837
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,60.572095882788
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,67.2549028523532
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,65.8994368798482
LAO,Lao PDR,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,68.8373013678325
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,
MMR,Myanmar,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,137.362571161559
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,132.593461641599
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,146.424604753908
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,134.035994690727
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,116.788182437638
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,123.028562027943
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,130.402625502126
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,133.155173371956
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,126.8990100257
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,131.37007244526
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,138.312231176843
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,142.720991464873
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,147.841754766013
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,154.937684607226
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,157.944764886771
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,162.558970452699
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,176.668324785148
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,192.465506357652
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,202.577146840398
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,203.854644595624
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,210.374265897124
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,194.195129056831
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,199.356232695655
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,203.364636010653
MYS,Malaysia,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,220.406788982074
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,65.8854725286968
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,67.4199693173966
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,72.4296836107599
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,63.4846098136712
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,58.1695603022281
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,68.8418422595678
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,72.1633982990273
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,68.1683697426727
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,61.7760657653871
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,59.1415921053094
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,57.4681720875945
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,55.8247812320298
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,57.8420055133082
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,60.7958366999075
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,66.1042785137797
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,60.8865907869758
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,67.6810707730401
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,73.6449799920629
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,80.8505386728775
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,83.8456745708051
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,87.1252848232048
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,87.5746443636636
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,83.8448040937789
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,84.9003886237531
PHL,Philippines,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,85.1533684600039
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,322.371427934716
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,325.69322405378
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,332.34956775484
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,329.161383683762
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,332.040805481913
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,324.394985115301
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,326.59658728675
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,316.794409287568
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,302.839656046574
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,329.471398940262
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,360.467319166237
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,367.041780049019
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,369.212965787665
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,379.098631377539
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,369.685555787646
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,358.192811828842
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,437.326714891057
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,394.288471919078
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,425.363399543019
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,420.430512920559
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,401.523712538509
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,377.218564301581
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,349.746013985676
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,349.292105694978
SGP,Singapore,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,364.364520468218
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,136.747107022451
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,128.824114152375
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,132.858712082871
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,117.252944620852
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,97.8007432465178
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,109.689514715166
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,120.841864730984
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,120.891427433638
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,120.57522728913
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,124.839662152526
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,130.905495444398
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,132.462274174269
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,137.67493851024
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,139.675407224576
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,127.250522638251
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,119.269418854589
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,140.437011540931
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,129.873226989717
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,134.086946191268
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,137.853866832247
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,127.411873720393
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,116.692819704865
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,114.969743021067
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,120.267966273533
THA,Thailand,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,121.297955351472
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,25.3786342507088
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,25.2903297883366
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,27.3139397355363
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,25.6095576621932
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,23.4015629969394
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,26.4537594940475
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,27.6103792720958
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,27.3130208877206
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,26.6079620604584
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,27.8235649187872
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,30.0044781614855
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,30.0079539684645
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,30.6818353657295
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,30.8424862411943
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,28.2198952346731
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,24.7595311689876
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,29.8677957945319
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,28.0120176822667
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,26.9752780973197
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,25.6385530316517
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,24.4480622643257
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,22.6273130062789
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,22.2863741094897
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,22.967181335596
USA,United States,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,25.1029953595813
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2024,173.862024782965
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2023,164.818071269894
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2022,183.153619147836
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2021,186.675832836814
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2020,163.245862814935
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2019,164.704215031408
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2018,164.663936775893
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2017,160.98008365887
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2016,145.409507973118
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2015,144.914228195237
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2014,135.410521454361
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2013,130.846354866743
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2012,123.224116745985
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2011,125.260577940829
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2010,113.977687539714
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2009,134.706317721758
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2008,154.317479627758
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2007,154.605383996554
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2006,138.313621869598
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2005,130.714846045026
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2004,133.016497868747
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2003,124.327954439125
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2002,116.696868652499
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2001,111.955937998525
VNM,Viet Nam,NE.TRD.GNFS.ZS,Trade (% of GDP),2000,111.417094419512
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2024,29063018.6489884
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2023,-55927970.3793758
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2022,-290169984.940837
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2021,206462739.392454
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2020,565542275.429332
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2019,373256767.246304
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2018,516202620.629746
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2017,467927550.316566
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2016,-150550827.310312
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2015,171289167.823994
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2014,573906207.836338
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2013,775642000.0
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2012,864905530.0
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2011,691170270.0
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2010,480722550.0
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2009,325586827.786628
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2008,222184549.489168
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2007,257635717.488309
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2006,87839128.3133848
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2005,175068516.562807
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2004,113205866.961457
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2003,123820911.146426
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2002,229671955.675395
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2001,60694643.6567848
BRN,Brunei Darussalam,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2000,549607250.0
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2024,18556141172.84
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2023,51338076801.59
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2022,190203789092.51
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2021,344074977062.48
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2020,253095616058.58
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2019,187169822364.755
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2018,235365050036.341
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2017,166083755721.648
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2016,174749584584.05
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2015,242489331627.398
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2014,268097181064.335
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2013,290928431467.003
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2012,241213868161.42
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2011,280072219149.934
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2010,243703434558.177
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2009,131057052869.5
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2008,171534650311.568
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2007,156249335203.201
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2006,124082035618.505
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2005,104108693867.085
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2004,68117272181.2194
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2003,57900937467.3864
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2002,53073618897.4036
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2001,47053000000.0
CHN,China,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2000,42095300000.0
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2024,298211533521.557
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2023,-257265650199.722
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2022,238778768818.174
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2021,684481966450.194
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2020,178618904096.684
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2019,582178363188.55
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2018,133983702758.315
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2017,591455183723.147
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2016,729126074548.51
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2015,849890812406.505
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2014,468473023861.312
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2013,613498236804.181
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2012,582411385398.083
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2011,903651733603.218
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2010,480128559624.506
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2009,585517909000.086
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2008,825460956900.288
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2007,1479575647574.99
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2006,914388369612.78
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2005,732553887351.659
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2004,314210792152.141
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2003,293768597752.735
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2002,295298465434.405
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2001,366360079035.895
EUU,European Union,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2000,634200506229.248
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2024,24275445280.2272
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2023,21543358781.3828
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2022,24702029705.0926
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2021,21213080329.8582
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2020,19175077747.8077
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2019,24993551748.0098
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2018,18909826043.5105
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2017,20510310832.4469
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2016,4541713739.23769
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2015,19779127976.9576
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2014,25120732059.5134
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2013,23281742361.5305
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2012,21200778607.8726
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2011,20564938226.7185
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2010,15292009410.5099
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2009,4877369178.4365
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2008,9318453649.82664
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2007,6928480000.0
IDN,Indonesia,BX.KLT.DINV.CD.WD,"Foreign direct investment, net inflows (BoP, current US$)",2006,4914201435.40071
